bat,subb,test,id,num_pvals,unique,ratio,min,max,KS,log_KS,chi2_1.0,chi2_2.0,chi2_3.0,chi2_4.0,log_chi2_1.0,log_chi2_2.0,log_chi2_3.0,log_chi2_4.0,L_9,L_8,L_7,L_6,L_5,L_4,L_3,L_2,L_1,num_pvals2,R_1,R_2,R_3,R_4,R_5,R_6,R_7,R_8,R_9,l_9,l_8,l_7,l_6,l_5,l_4,l_3,l_2,l_1,r_1,r_2,r_3,r_4,r_5,r_6,r_7,r_8,r_9,log_l_9,log_l_8,log_l_7,log_l_6,log_l_5,log_l_4,log_l_3,log_l_2,log_l_1,log_r_1,log_r_2,log_r_3,log_r_4,log_r_5,log_r_6,log_r_7,log_r_8,log_r_9
NIST,Statistical_Testing_Suite, Non-overlapping (Aperiodic) Template Matching Test Subtest 138,008|000|138,10007117,24607,407,0.0,1.0,0.49608115055034957,-0.3,0.23386711939385807,3.3087061568206815e-17,0.0,0.0,-0.6,-16.5,-1000,-1000,8,8,8,23,125,1013,10358,100449,1000192,10007117,1000500,100408,10002,1028,111,13,3,3,3,799.4,79.9,8.0,2.3,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.3,3.0,30.0,299.8,2.9,1.9,0.9,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,1.5,2.5
NIST,Statistical_Testing_Suite, Non-overlapping (Aperiodic) Template Matching Test Subtest 139,008|000|139,10007117,24607,407,0.0,1.0,0.7687201660400592,-0.1,0.0076507401033086625,9.269156182027875e-25,0.0,0.0,-2.1,-24.0,-1000,-1000,4,4,4,17,117,1105,10384,100662,998379,10007117,1000860,99913,10089,1028,96,13,4,4,4,399.7,40.0,4.0,1.7,1.2,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3,4.0,40.0,399.7,2.6,1.6,0.6,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,1.6,2.6
NIST,Statistical_Testing_Suite, Non-overlapping (Aperiodic) Template Matching Test Subtest 14,008|000|014,10007117,24607,407,0.0,1.0,0.5110332379855599,-0.3,0.2832948769257505,3.4494273751997374e-19,0.0,0.0,-0.5,-18.5,-1000,-1000,7,7,7,23,126,1107,10330,100577,999891,10007117,1001946,99472,9855,979,103,10,3,3,3,699.5,70.0,7.0,2.3,1.3,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,30.0,299.8,2.8,1.8,0.8,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,2.5
NIST,Statistical_Testing_Suite, Non-overlapping (Aperiodic) Template Matching Test Subtest 140,008|000|140,10007117,24607,407,0.0,1.0,0.5351358692849608,-0.3,0.6370244966595677,5.1580019299502814e-26,0.0,0.0,-0.2,-25.3,-1000,-1000,8,8,8,27,125,1090,10447,101382,1000992,10007117,1001021,99706,9910,1011,117,13,5,5,5,799.4,79.9,8.0,2.7,1.2,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,1.3,5.0,50.0,499.6,2.9,1.9,0.9,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.7,1.7,2.7
NIST,Statistical_Testing_Suite, Non-overlapping (Aperiodic) Template Matching Test Subtest 141,008|000|141,10007117,24605,407,0.0,1.0,0.3266039204632957,-0.5,0.3371301107924978,2.48080988297118e-16,0.0,0.0,-0.5,-15.6,-1000,-1000,10,10,10,23,103,1085,10330,101563,1000950,10007117,1000377,100269,9960,1007,118,16,5,5,5,999.3,99.9,10.0,2.3,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,1.6,5.0,50.0,499.6,3.0,2.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.7,1.7,2.7
NIST,Statistical_Testing_Suite, Non-overlapping (Aperiodic) Template Matching Test Subtest 142,008|000|142,10007117,24606,407,0.0,1.0,0.5117054135360926,-0.3,0.5951578573165517,6.908125287472935e-19,0.0,0.0,-0.2,-18.2,-1000,-1000,2,2,2,15,117,1144,10460,101272,1001178,10007117,1000678,100387,9901,995,107,18,7,7,7,199.9,20.0,2.0,1.5,1.2,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.8,7.0,70.0,699.5,2.3,1.3,0.3,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.8,1.8,2.8
NIST,Statistical_Testing_Suite, Non-overlapping (Aperiodic) Template Matching Test Subtest 143,008|000|143,10007117,24607,407,0.0,1.0,0.36818223293670044,-0.4,0.2341237298897723,2.872664995832735e-26,0.0,0.0,-0.6,-25.5,-1000,-1000,7,7,7,15,106,1075,10359,101513,1001129,10007117,999723,100015,9937,946,96,14,6,6,6,699.5,70.0,7.0,1.5,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.4,6.0,60.0,599.6,2.8,1.8,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.1,0.8,1.8,2.8
NIST,Statistical_Testing_Suite, Non-overlapping (Aperiodic) Template Matching Test Subtest 144,008|000|144,10007117,24606,407,0.0,1.0,0.40715101802557463,-0.4,0.3305526774888378,4.302562517461237e-24,0.0,0.0,-0.5,-23.4,-1000,-1000,6,6,6,18,141,1117,10493,101169,998904,10007117,1000362,100226,9879,949,107,12,6,6,6,599.6,60.0,6.0,1.8,1.4,1.1,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.1,1.2,6.0,60.0,599.6,2.8,1.8,0.8,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.1,0.8,1.8,2.8
NIST,Statistical_Testing_Suite, Non-overlapping (Aperiodic) Template Matching Test Subtest 145,008|000|145,10007117,24607,407,0.0,1.0,0.2650022359322683,-0.6,0.002572111699603701,7.693954560472115e-18,0.0,0.0,-2.6,-17.1,-1000,-1000,5,5,5,15,123,1136,10449,100987,1000143,10007117,999617,99899,10147,1018,90,13,4,4,4,499.6,50.0,5.0,1.5,1.2,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.3,4.0,40.0,399.7,2.7,1.7,0.7,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.1,0.6,1.6,2.6
NIST,Statistical_Testing_Suite, Non-overlapping (Aperiodic) Template Matching Test Subtest 146,008|000|146,10007117,24607,407,0.0,1.0,0.38761094787535405,-0.4,0.16928688656749832,2.749907726691787e-17,0.0,0.0,-0.8,-16.6,-1000,-1000,6,6,6,23,126,1092,10421,101461,999921,10007117,1001562,100087,9942,984,114,21,8,8,8,599.6,60.0,6.0,2.3,1.3,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,2.1,8.0,79.9,799.4,2.8,1.8,0.8,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.9,1.9,2.9
NIST,Statistical_Testing_Suite, Non-overlapping (Aperiodic) Template Matching Test Subtest 147,008|000|147,10007117,24606,407,0.0,1.0,0.26379156178410895,-0.6,0.040381466384254786,4.121493881398437e-14,0.0,0.0,-1.4,-13.4,-1000,-1000,7,7,7,24,122,1048,10392,101130,1001458,10007117,1001781,100754,10086,1005,118,14,8,8,8,699.5,70.0,7.0,2.4,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,1.4,8.0,79.9,799.4,2.8,1.8,0.8,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.9,1.9,2.9
NIST,Statistical_Testing_Suite, Non-overlapping (Aperiodic) Template Matching Test Subtest 148,008|000|148,10007117,24606,407,0.0,1.0,0.7444449106473353,-0.1,0.4424590628829077,6.450668876657999e-15,0.0,0.0,-0.4,-14.2,-1000,-1000,8,8,8,18,119,1111,10340,100661,999828,10007117,1000905,99521,10015,992,108,19,6,6,6,799.4,79.9,8.0,1.8,1.2,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.9,6.0,60.0,599.6,2.9,1.9,0.9,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.8,1.8,2.8
NIST,Statistical_Testing_Suite, Non-overlapping (Aperiodic) Template Matching Test Subtest 15,008|000|015,10007117,24606,407,0.0,1.0,0.46545048462200456,-0.3,0.5601941029699811,2.139717911180113e-19,0.0,0.0,-0.3,-18.7,-1000,-1000,7,7,7,16,116,1117,10327,101012,1000596,10007117,1001576,100388,9793,1039,116,15,3,3,3,699.5,70.0,7.0,1.6,1.2,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,1.5,3.0,30.0,299.8,2.8,1.8,0.8,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.5,1.5,2.5
NIST,Statistical_Testing_Suite, Non-overlapping (Aperiodic) Template Matching Test Subtest 16,008|000|016,10007117,24606,407,0.0,1.0,0.30667122640012484,-0.5,0.037562118208864854,2.0360322910851375e-27,0.0,0.0,-1.4,-26.7,-1000,-1000,4,4,4,14,133,1148,10384,101227,1001384,10007117,999206,99546,9835,943,87,15,5,5,5,399.7,40.0,4.0,1.4,1.3,1.1,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,1.5,5.0,50.0,499.6,2.6,1.6,0.6,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.2,0.7,1.7,2.7
NIST,Statistical_Testing_Suite, Non-overlapping (Aperiodic) Template Matching Test Subtest 17,008|000|017,10007117,24606,407,0.0,1.0,0.6227430429697481,-0.2,0.040305533165326125,1.890053957667297e-14,0.0,0.0,-1.4,-13.7,-1000,-1000,3,3,3,19,136,1064,10381,100867,1000328,10007117,1000438,100139,9968,1002,110,14,7,7,7,299.8,30.0,3.0,1.9,1.4,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.4,7.0,70.0,699.5,2.5,1.5,0.5,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.8,1.8,2.8
NIST,Statistical_Testing_Suite, Non-overlapping (Aperiodic) Template Matching Test Subtest 18,008|000|018,10007117,24607,407,0.0,1.0,0.7320559524309583,-0.1,0.5505763434338176,4.250303458083743e-22,0.0,0.0,-0.3,-21.4,-1000,-1000,5,5,5,17,111,1114,10366,100676,999488,10007117,1001298,99787,9974,1004,95,18,5,5,5,499.6,50.0,5.0,1.7,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.8,5.0,50.0,499.6,2.7,1.7,0.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.3,0.7,1.7,2.7
NIST,Statistical_Testing_Suite, Non-overlapping (Aperiodic) Template Matching Test Subtest 19,008|000|019,10007117,24606,407,0.0,1.0,0.5190405139077939,-0.3,0.32154683341745804,9.482662894438136e-23,0.0,0.0,-0.5,-22.0,-1000,-1000,6,6,6,18,123,1132,10342,100950,999933,10007117,1000910,99867,9993,981,109,17,6,6,6,599.6,60.0,6.0,1.8,1.2,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.7,6.0,60.0,599.6,2.8,1.8,0.8,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,1.8,2.8
NIST,Statistical_Testing_Suite, Non-overlapping (Aperiodic) Template Matching Test Subtest 2,008|000|002,10007117,24607,407,0.0,1.0,0.7203318550188494,-0.1,0.4174600894131951,6.173000576954948e-22,0.0,0.0,-0.4,-21.2,-1000,-1000,5,5,5,17,139,1112,10367,101194,1000058,10007117,1001566,100085,9980,1024,106,17,9,9,9,499.6,50.0,5.0,1.7,1.4,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.7,9.0,89.9,899.4,2.7,1.7,0.7,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,2.0,3.0
NIST,Statistical_Testing_Suite, Non-overlapping (Aperiodic) Template Matching Test Subtest 20,008|000|020,10007117,24607,407,0.0,1.0,0.35185524217012787,-0.5,0.10081718122416414,9.944506763009424e-23,0.0,0.0,-1.0,-22.0,-1000,-1000,4,4,4,16,125,1053,10287,101103,1001240,10007117,1000137,99748,9845,948,86,14,7,7,7,399.7,40.0,4.0,1.6,1.2,1.1,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,1.4,7.0,70.0,699.5,2.6,1.6,0.6,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.1,0.8,1.8,2.8
NIST,Statistical_Testing_Suite, Non-overlapping (Aperiodic) Template Matching Test Subtest 21,008|000|021,10007117,24606,407,0.0,1.0,0.32874066009182046,-0.5,0.5976761592195143,3.387633063517614e-20,0.0,0.0,-0.2,-19.5,-1000,-1000,9,9,9,19,133,1073,10298,101376,1001362,10007117,1000988,100231,10042,1024,100,15,4,4,4,899.4,89.9,9.0,1.9,1.3,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,4.0,40.0,399.7,3.0,2.0,1.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,1.6,2.6
NIST,Statistical_Testing_Suite, Non-overlapping (Aperiodic) Template Matching Test Subtest 22,008|000|022,10007117,24607,407,0.0,1.0,0.7763429769514287,-0.1,0.42540002632325985,3.474104963211932e-23,0.0,0.0,-0.4,-22.5,-1000,-1000,3,3,3,14,103,1062,10322,100532,999898,10007117,1001216,100040,9934,1017,119,17,5,5,5,299.8,30.0,3.0,1.4,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,1.7,5.0,50.0,499.6,2.5,1.5,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.7,1.7,2.7
NIST,Statistical_Testing_Suite, Non-overlapping (Aperiodic) Template Matching Test Subtest 23,008|000|023,10007117,24606,407,0.0,1.0,0.49515281355680096,-0.3,0.43755421331055366,6.79869579420779e-20,0.0,0.0,-0.4,-19.2,-1000,-1000,4,4,4,12,118,1104,10508,101561,1001035,10007117,1000345,100313,10007,1018,105,23,9,9,9,399.7,40.0,4.0,1.2,1.2,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.3,9.0,89.9,899.4,2.6,1.6,0.6,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,2.0,3.0
NIST,Statistical_Testing_Suite, Non-overlapping (Aperiodic) Template Matching Test Subtest 24,008|000|024,10007117,24607,407,0.0,1.0,0.4269213002332774,-0.4,0.2058748024111211,1.9961845992549762e-16,0.0,0.0,-0.7,-15.7,-1000,-1000,10,10,10,24,124,1104,10385,100785,1001883,10007117,1000105,99999,9885,1007,96,10,3,3,3,999.3,99.9,10.0,2.4,1.2,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,30.0,299.8,3.0,2.0,1.0,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,2.5
NIST,Statistical_Testing_Suite, Non-overlapping (Aperiodic) Template Matching Test Subtest 25,008|000|025,10007117,24605,407,0.0,1.0,0.8274431973940967,-0.1,0.3028147022738834,7.841877997593199e-17,0.0,0.0,-0.5,-16.1,-1000,-1000,7,7,7,22,132,1107,10384,100257,998827,10007117,1001288,100205,9939,970,116,20,5,5,5,699.5,70.0,7.0,2.2,1.3,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,2.0,5.0,50.0,499.6,2.8,1.8,0.8,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.7,1.7,2.7
NIST,Statistical_Testing_Suite, Non-overlapping (Aperiodic) Template Matching Test Subtest 26,008|000|026,10007117,24605,407,0.0,1.0,0.5779188561076937,-0.2,0.8294657660550663,7.990612694392576e-17,0.0,0.0,-0.1,-16.1,-1000,-1000,7,7,7,17,120,1058,10238,101043,1000603,10007117,1001702,99872,10076,1031,99,12,4,4,4,699.5,70.0,7.0,1.7,1.2,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,4.0,40.0,399.7,2.8,1.8,0.8,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,1.6,2.6
NIST,Statistical_Testing_Suite, Non-overlapping (Aperiodic) Template Matching Test Subtest 27,008|000|027,10007117,24607,407,0.0,1.0,0.36950666925945685,-0.4,0.5506389649790429,3.6928814905193066e-26,0.0,0.0,-0.3,-25.4,-1000,-1000,1,1,1,17,109,1063,10329,100592,1001240,10007117,1000327,100133,10004,983,88,9,3,3,3,99.9,10.0,1.0,1.7,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,3.0,30.0,299.8,2.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.5,1.5,2.5
NIST,Statistical_Testing_Suite, Non-overlapping (Aperiodic) Template Matching Test Subtest 28,008|000|028,10007117,24606,407,0.0,1.0,0.5517429195704361,-0.3,0.01811183508191166,3.838047446968171e-20,0.0,0.0,-1.7,-19.4,-1000,-1000,4,4,4,16,108,1037,10229,100648,999347,10007117,1000238,100008,9747,987,99,14,3,3,3,399.7,40.0,4.0,1.6,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4,3.0,30.0,299.8,2.6,1.6,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,1.5,2.5
NIST,Statistical_Testing_Suite, Non-overlapping (Aperiodic) Template Matching Test Subtest 29,008|000|029,10007117,24606,407,0.0,1.0,0.5435624068403274,-0.3,0.3001255035349815,1.708768789532555e-17,0.0,0.0,-0.5,-16.8,-1000,-1000,9,9,9,22,119,1087,10327,100761,999717,10007117,1001509,100473,9949,988,94,13,3,3,3,899.4,89.9,9.0,2.2,1.2,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.3,3.0,30.0,299.8,3.0,2.0,1.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.1,0.5,1.5,2.5
NIST,Statistical_Testing_Suite, Non-overlapping (Aperiodic) Template Matching Test Subtest 3,008|000|003,10007117,24607,407,0.0,1.0,0.6508099592348909,-0.2,0.03108741499833238,2.5948919047446867e-27,0.0,0.0,-1.5,-26.6,-1000,-1000,6,6,6,20,122,1100,10271,101057,1000040,10007117,1000802,100381,10017,1007,110,18,6,6,6,599.6,60.0,6.0,2.0,1.2,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.8,6.0,60.0,599.6,2.8,1.8,0.8,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.8,1.8,2.8
NIST,Statistical_Testing_Suite, Non-overlapping (Aperiodic) Template Matching Test Subtest 30,008|000|030,10007117,24606,407,0.0,1.0,0.365125580488199,-0.4,0.13651472573332057,2.3814001611300963e-17,0.0,0.0,-0.9,-16.6,-1000,-1000,4,4,4,15,120,1096,10553,101348,1002189,10007117,1002146,100072,9862,1006,106,12,2,2,2,399.7,40.0,4.0,1.5,1.2,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.2,2.0,20.0,199.9,2.6,1.6,0.6,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,1.3,2.3
NIST,Statistical_Testing_Suite, Non-overlapping (Aperiodic) Template Matching Test Subtest 31,008|000|031,10007117,24606,407,1e-06,1.0,0.7550011953959634,-0.1,0.6304023175528468,4.2857924190847156e-15,0.0,0.0,-0.2,-14.4,-1000,-1000,0,0,0,8,110,1084,10317,101058,1000084,10007117,1000813,100288,10008,954,104,18,6,6,6,0.0,0.0,0.0,0.8,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8,6.0,60.0,599.6,-1000,-1000,-1000,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.8,1.8,2.8
NIST,Statistical_Testing_Suite, Non-overlapping (Aperiodic) Template Matching Test Subtest 32,008|000|032,10007117,24607,407,0.0,1.0,0.46416230262800046,-0.3,0.737718815633597,1.8099133998898563e-19,0.0,0.0,-0.1,-18.7,-1000,-1000,7,7,7,14,120,1082,10487,101110,1000948,10007117,1001108,99872,9743,1013,101,19,9,9,9,699.5,70.0,7.0,1.4,1.2,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9,9.0,89.9,899.4,2.8,1.8,0.8,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,2.0,3.0
NIST,Statistical_Testing_Suite, Non-overlapping (Aperiodic) Template Matching Test Subtest 33,008|000|033,10007117,24606,407,0.0,1.0,0.5567660529096469,-0.3,0.6693921092450543,1.8415315098759376e-23,0.0,0.0,-0.2,-22.7,-1000,-1000,5,5,5,22,141,1084,10362,101389,1001410,10007117,1001714,100520,10106,1014,106,12,4,4,4,499.6,50.0,5.0,2.2,1.4,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.2,4.0,40.0,399.7,2.7,1.7,0.7,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,1.6,2.6
NIST,Statistical_Testing_Suite, Non-overlapping (Aperiodic) Template Matching Test Subtest 34,008|000|034,10007117,24607,407,0.0,1.0,0.23031736850802062,-0.6,0.898332862468135,5.61803086577257e-16,0.0,0.0,-0.0,-15.3,-1000,-1000,6,6,6,16,127,1089,10333,100727,1001656,10007117,1001511,100164,10039,1023,103,18,5,5,5,599.6,60.0,6.0,1.6,1.3,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8,5.0,50.0,499.6,2.8,1.8,0.8,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,1.7,2.7
NIST,Statistical_Testing_Suite, Non-overlapping (Aperiodic) Template Matching Test Subtest 35,008|000|035,10007117,24607,407,0.0,1.0,0.4904295494128806,-0.3,0.34321057474239547,1.1399618420472522e-09,0.0,0.0,-0.5,-8.9,-1000,-1000,4,4,4,18,120,1114,10476,101110,1001647,10007117,1000519,99719,9822,992,111,13,7,7,7,399.7,40.0,4.0,1.8,1.2,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.3,7.0,70.0,699.5,2.6,1.6,0.6,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.8,1.8,2.8
NIST,Statistical_Testing_Suite, Non-overlapping (Aperiodic) Template Matching Test Subtest 36,008|000|036,10007117,24606,407,0.0,1.0,0.15808803581512668,-0.8,0.02799295954177339,2.4253747703739525e-19,0.0,0.0,-1.6,-18.6,-1000,-1000,7,7,7,20,129,1124,10258,100959,1001845,10007117,998875,100090,10033,1028,105,15,4,4,4,699.5,70.0,7.0,2.0,1.3,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,4.0,40.0,399.7,2.8,1.8,0.8,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,1.6,2.6
NIST,Statistical_Testing_Suite, Non-overlapping (Aperiodic) Template Matching Test Subtest 37,008|000|037,10007117,24607,407,0.0,1.0,0.8617757953623558,-0.1,0.22894152085564212,3.7370140489098674e-14,0.0,0.0,-0.6,-13.4,-1000,-1000,5,5,5,14,117,1104,10275,100564,1000224,10007117,1001872,100163,9877,1045,105,21,7,7,7,499.6,50.0,5.0,1.4,1.2,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1,7.0,70.0,699.5,2.7,1.7,0.7,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.8,1.8,2.8
NIST,Statistical_Testing_Suite, Non-overlapping (Aperiodic) Template Matching Test Subtest 38,008|000|038,10007117,24607,407,0.0,1.0,0.6516974179942716,-0.2,0.1674460632040165,3.243928365154866e-23,0.0,0.0,-0.8,-22.5,-1000,-1000,10,10,10,25,127,1125,10300,101010,1000380,10007117,1001227,99694,9978,1059,129,15,1,1,1,999.3,99.9,10.0,2.5,1.3,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.3,1.5,1.0,10.0,99.9,3.0,2.0,1.0,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,1.0,2.0
NIST,Statistical_Testing_Suite, Non-overlapping (Aperiodic) Template Matching Test Subtest 39,008|000|039,10007117,24607,407,0.0,1.0,0.943198119941179,-0.0,0.28406691728702904,3.4913928938540124e-14,0.0,0.0,-0.5,-13.5,-1000,-1000,8,8,8,10,104,1081,10263,100293,999632,10007117,1002693,100304,10059,1015,105,15,5,5,5,799.4,79.9,8.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,5.0,50.0,499.6,2.9,1.9,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.7,1.7,2.7
NIST,Statistical_Testing_Suite, Non-overlapping (Aperiodic) Template Matching Test Subtest 4,008|000|004,10007117,24607,407,0.0,1.0,0.8163424361587973,-0.1,0.7930237770688064,7.603006874308723e-18,0.0,0.0,-0.1,-17.1,-1000,-1000,6,6,6,14,142,1126,10452,100859,1000038,10007117,1001689,99646,10028,985,94,8,3,3,3,599.6,60.0,6.0,1.4,1.4,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.8,3.0,30.0,299.8,2.8,1.8,0.8,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.1,0.5,1.5,2.5
NIST,Statistical_Testing_Suite, Non-overlapping (Aperiodic) Template Matching Test Subtest 40,008|000|040,10007117,24607,407,0.0,1.0,0.6595943437363627,-0.2,0.016086786522922336,7.020779678902933e-24,0.0,0.0,-1.8,-23.2,-1000,-1000,8,8,8,23,133,1095,10545,100928,1000841,10007117,1002586,100570,10197,1003,105,19,6,6,6,799.4,79.9,8.0,2.3,1.3,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9,6.0,60.0,599.6,2.9,1.9,0.9,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.8,1.8,2.8
NIST,Statistical_Testing_Suite, Non-overlapping (Aperiodic) Template Matching Test Subtest 41,008|000|041,10007117,24606,407,0.0,1.0,0.64197250177368,-0.2,0.6026017177317327,2.8465815350174168e-12,0.0,0.0,-0.2,-11.5,-1000,-1000,5,5,5,16,134,1166,10388,101333,1000306,10007117,1002311,99871,9975,986,118,24,7,7,7,499.6,50.0,5.0,1.6,1.3,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,2.4,7.0,70.0,699.5,2.7,1.7,0.7,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.8,1.8,2.8
